"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2147","Checking breadcrumb on static pages","tests.test_breadcrumb","Sat Aug 23 16:15:32 UTC 2025","passed","Sat Aug 23 16:15:34 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","2864","Checking navbar on static pages","tests.test_navbar","Sat Aug 23 16:20:05 UTC 2025","passed","Sat Aug 23 16:20:08 UTC 2025","TestNavbar","test_navbar","",""
"","1078","Checking scroll up on static pages","tests.test_scroll_up","Sat Aug 23 16:22:04 UTC 2025","passed","Sat Aug 23 16:22:06 UTC 2025","TestScrollUp","test_scroll_up","",""
"","810","Checking breadcrumb on static pages","tests.test_breadcrumb","Sat Aug 23 16:15:00 UTC 2025","passed","Sat Aug 23 16:15:00 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","11934","Checking lower panel on signup page","tests.test_lower_panel","Sat Aug 23 16:19:12 UTC 2025","passed","Sat Aug 23 16:19:24 UTC 2025","TestLowerPanel > TestLowerPanelRegression","test_lower_panel","",""
"","2604","Checking lower panel on static pages","tests.test_lower_panel","Sat Aug 23 16:19:47 UTC 2025","passed","Sat Aug 23 16:19:49 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","4600","Checking chosen brand on static pages","tests.test_chosen_category","Sat Aug 23 16:17:56 UTC 2025","passed","Sat Aug 23 16:18:01 UTC 2025","TestChosen","test_chosen_category","",""
"","2975","Checking scroll up on static pages","tests.test_scroll_up","Sat Aug 23 16:23:11 UTC 2025","passed","Sat Aug 23 16:23:13 UTC 2025","TestScrollUp","test_scroll_up","",""
"","1291","Checking brands on static pages","tests.test_brands","Sat Aug 23 16:16:18 UTC 2025","passed","Sat Aug 23 16:16:20 UTC 2025","","test_brands","",""
"","1115","Checking breadcrumb on static pages","tests.test_breadcrumb","Sat Aug 23 16:16:53 UTC 2025","passed","Sat Aug 23 16:16:54 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","2152","Checking scroll up on static pages","tests.test_scroll_up","Sat Aug 23 16:23:13 UTC 2025","passed","Sat Aug 23 16:23:15 UTC 2025","TestScrollUp","test_scroll_up","",""
"","2631","Checking navbar on static pages","tests.test_navbar","Sat Aug 23 16:19:50 UTC 2025","passed","Sat Aug 23 16:19:53 UTC 2025","TestNavbar","test_navbar","",""
"","2111","Checking chosen brand on static pages","tests.test_chosen_category","Sat Aug 23 16:18:43 UTC 2025","passed","Sat Aug 23 16:18:45 UTC 2025","TestChosen","test_chosen_category","",""
"","947","Checking breadcrumb on static pages","tests.test_breadcrumb","Sat Aug 23 16:15:04 UTC 2025","passed","Sat Aug 23 16:15:05 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","839","Checking breadcrumb on static pages","tests.test_breadcrumb","Sat Aug 23 16:16:44 UTC 2025","passed","Sat Aug 23 16:16:45 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","1661","Checking breadcrumb on static pages","tests.test_breadcrumb","Sat Aug 23 16:15:42 UTC 2025","passed","Sat Aug 23 16:15:43 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","17477","Checking lower panel on signup page","tests.test_lower_panel","Sat Aug 23 16:19:27 UTC 2025","passed","Sat Aug 23 16:19:44 UTC 2025","TestLowerPanel > TestLowerPanelRegression","test_lower_panel","",""
"","5201","Checking chosen category on static pages","tests.test_chosen_category","Sat Aug 23 16:17:39 UTC 2025","passed","Sat Aug 23 16:17:44 UTC 2025","TestChosen","test_chosen_category","",""
"","1289","Checking scroll up on static pages","tests.test_scroll_up","Sat Aug 23 16:21:56 UTC 2025","passed","Sat Aug 23 16:21:57 UTC 2025","TestScrollUp","test_scroll_up","",""
"","1281","Checking scroll up on static pages","tests.test_scroll_up","Sat Aug 23 16:21:48 UTC 2025","passed","Sat Aug 23 16:21:49 UTC 2025","TestScrollUp","test_scroll_up","",""
"","3580","Checking chosen brand on static pages","tests.test_chosen_category","Sat Aug 23 16:18:35 UTC 2025","passed","Sat Aug 23 16:18:38 UTC 2025","TestChosen","test_chosen_category","",""
"","6397","Checking category on static pages","tests.test_category","Sat Aug 23 16:16:20 UTC 2025","passed","Sat Aug 23 16:16:26 UTC 2025","","test_category","",""
"","4052","Checking navbar on static pages","tests.test_navbar","Sat Aug 23 16:21:04 UTC 2025","passed","Sat Aug 23 16:21:09 UTC 2025","TestNavbar","test_navbar","",""
"","3220","Checking lower panel on static pages","tests.test_lower_panel","Sat Aug 23 16:19:40 UTC 2025","passed","Sat Aug 23 16:19:43 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","3645","Checking lower panel on static pages","tests.test_lower_panel","Sat Aug 23 16:19:19 UTC 2025","passed","Sat Aug 23 16:19:23 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","1640","Checking chosen category on static pages","tests.test_chosen_category","Sat Aug 23 16:16:35 UTC 2025","passed","Sat Aug 23 16:16:37 UTC 2025","TestChosen","test_chosen_category","",""
"","3565","Checking scroll up on static pages","tests.test_scroll_up","Sat Aug 23 16:22:28 UTC 2025","passed","Sat Aug 23 16:22:31 UTC 2025","TestScrollUp","test_scroll_up","",""
"","4645","Checking chosen brand on static pages","tests.test_chosen_category","Sat Aug 23 16:17:48 UTC 2025","passed","Sat Aug 23 16:17:53 UTC 2025","TestChosen","test_chosen_category","",""
"","2589","Checking current item on static page","tests.test_current_item","Sat Aug 23 16:19:25 UTC 2025","passed","Sat Aug 23 16:19:28 UTC 2025","","test_current_item","",""
"","3308","Checking scroll up on static pages","tests.test_scroll_up","Sat Aug 23 16:22:41 UTC 2025","passed","Sat Aug 23 16:22:45 UTC 2025","TestScrollUp","test_scroll_up","",""
"","4838","Checking navbar on static pages","tests.test_navbar","Sat Aug 23 16:21:26 UTC 2025","passed","Sat Aug 23 16:21:31 UTC 2025","TestNavbar","test_navbar","",""
"","2535","Checking lower panel on static pages","tests.test_lower_panel","Sat Aug 23 16:19:13 UTC 2025","passed","Sat Aug 23 16:19:15 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","980","Checking breadcrumb on static pages","tests.test_breadcrumb","Sat Aug 23 16:15:02 UTC 2025","passed","Sat Aug 23 16:15:03 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","2657","Checking navbar on static pages","tests.test_navbar","Sat Aug 23 16:19:47 UTC 2025","passed","Sat Aug 23 16:19:50 UTC 2025","TestNavbar","test_navbar","",""
"","1581","Checking navbar on static pages","tests.test_navbar","Sat Aug 23 16:21:10 UTC 2025","passed","Sat Aug 23 16:21:11 UTC 2025","TestNavbar","test_navbar","",""
"","3896","Checking chosen brand on static pages","tests.test_chosen_category","Sat Aug 23 16:18:57 UTC 2025","passed","Sat Aug 23 16:19:01 UTC 2025","TestChosen","test_chosen_category","",""
"","2626","Checking navbar on static pages","tests.test_navbar","Sat Aug 23 16:20:52 UTC 2025","passed","Sat Aug 23 16:20:54 UTC 2025","TestNavbar","test_navbar","",""
"","3366","Checking scroll up on static pages","tests.test_scroll_up","Sat Aug 23 16:23:01 UTC 2025","passed","Sat Aug 23 16:23:04 UTC 2025","TestScrollUp","test_scroll_up","",""
"","3028","Checking lower panel on static pages","tests.test_lower_panel","Sat Aug 23 16:20:12 UTC 2025","passed","Sat Aug 23 16:20:15 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","4281","Checking navbar on static pages","tests.test_navbar","Sat Aug 23 16:20:50 UTC 2025","passed","Sat Aug 23 16:20:54 UTC 2025","TestNavbar","test_navbar","",""
"","1744","Checking chosen brand on static pages","tests.test_chosen_category","Sat Aug 23 16:18:38 UTC 2025","passed","Sat Aug 23 16:18:40 UTC 2025","TestChosen","test_chosen_category","",""
"","2082","Checking chosen brand on static pages","tests.test_chosen_category","Sat Aug 23 16:16:59 UTC 2025","passed","Sat Aug 23 16:17:01 UTC 2025","TestChosen","test_chosen_category","",""
"","3904","Checking chosen brand on static pages","tests.test_chosen_category","Sat Aug 23 16:18:12 UTC 2025","passed","Sat Aug 23 16:18:16 UTC 2025","TestChosen","test_chosen_category","",""
"","2107","Checking chosen brand on static pages","tests.test_chosen_category","Sat Aug 23 16:18:51 UTC 2025","passed","Sat Aug 23 16:18:53 UTC 2025","TestChosen","test_chosen_category","",""
"","4741","Checking chosen brand on static pages","tests.test_chosen_category","Sat Aug 23 16:17:15 UTC 2025","passed","Sat Aug 23 16:17:19 UTC 2025","TestChosen","test_chosen_category","",""
"","2603","Checking lower panel on static pages","tests.test_lower_panel","Sat Aug 23 16:17:14 UTC 2025","passed","Sat Aug 23 16:17:17 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","2316","Checking breadcrumb on static pages","tests.test_breadcrumb","Sat Aug 23 16:15:47 UTC 2025","passed","Sat Aug 23 16:15:49 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","4245","Checking navbar on static pages","tests.test_navbar","Sat Aug 23 16:21:34 UTC 2025","passed","Sat Aug 23 16:21:39 UTC 2025","TestNavbar","test_navbar","",""
"","3986","Checking category on static pages","tests.test_category","Sat Aug 23 16:16:00 UTC 2025","passed","Sat Aug 23 16:16:04 UTC 2025","","test_category","",""
"","1702","Checking breadcrumb on static pages","tests.test_breadcrumb","Sat Aug 23 16:16:07 UTC 2025","passed","Sat Aug 23 16:16:09 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","2243","Checking lower panel on static pages","tests.test_lower_panel","Sat Aug 23 16:17:09 UTC 2025","passed","Sat Aug 23 16:17:11 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","25894","Checking lower panel on cart","tests.test_lower_panel","Sat Aug 23 16:20:10 UTC 2025","passed","Sat Aug 23 16:20:35 UTC 2025","TestLowerPanel > TestLowerPanelRegression","test_lower_panel","",""
"","2095","Checking chosen category on static pages","tests.test_chosen_category","Sat Aug 23 16:16:29 UTC 2025","passed","Sat Aug 23 16:16:31 UTC 2025","TestChosen","test_chosen_category","",""
"","1062","Checking scroll up on static pages","tests.test_scroll_up","Sat Aug 23 16:22:02 UTC 2025","passed","Sat Aug 23 16:22:03 UTC 2025","TestScrollUp","test_scroll_up","",""
"","6312","Checking breadcrumb on cart page","tests.test_breadcrumb","Sat Aug 23 16:15:18 UTC 2025","passed","Sat Aug 23 16:15:24 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","2132","Checking chosen category on static pages","tests.test_chosen_category","Sat Aug 23 16:16:50 UTC 2025","passed","Sat Aug 23 16:16:52 UTC 2025","TestChosen","test_chosen_category","",""
"","971","Checking breadcrumb on static pages","tests.test_breadcrumb","Sat Aug 23 16:16:54 UTC 2025","passed","Sat Aug 23 16:16:55 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","953","Checking scroll up on static pages","tests.test_scroll_up","Sat Aug 23 16:22:09 UTC 2025","passed","Sat Aug 23 16:22:10 UTC 2025","TestScrollUp","test_scroll_up","",""
"","1807","Checking navbar on static pages","tests.test_navbar","Sat Aug 23 16:20:08 UTC 2025","passed","Sat Aug 23 16:20:10 UTC 2025","TestNavbar","test_navbar","",""
"","4468","Checking navbar on static pages","tests.test_navbar","Sat Aug 23 16:21:11 UTC 2025","passed","Sat Aug 23 16:21:16 UTC 2025","TestNavbar","test_navbar","",""
"","1558","Checking navbar on static pages","tests.test_navbar","Sat Aug 23 16:20:03 UTC 2025","passed","Sat Aug 23 16:20:05 UTC 2025","TestNavbar","test_navbar","",""
"","2354","Checking chosen category on static pages","tests.test_chosen_category","Sat Aug 23 16:16:24 UTC 2025","passed","Sat Aug 23 16:16:26 UTC 2025","TestChosen","test_chosen_category","",""
"","3166","Checking navbar on static pages","tests.test_navbar","Sat Aug 23 16:21:14 UTC 2025","passed","Sat Aug 23 16:21:17 UTC 2025","TestNavbar","test_navbar","",""
"","5344","Checking chosen category on static pages","tests.test_chosen_category","Sat Aug 23 16:18:31 UTC 2025","passed","Sat Aug 23 16:18:36 UTC 2025","TestChosen","test_chosen_category","",""
"","3297","Checking recommended items on static page","tests.test_recommended_items","Sat Aug 23 16:21:49 UTC 2025","passed","Sat Aug 23 16:21:52 UTC 2025","","test_recommended_items","",""
"","3998","Checking navbar on static pages","tests.test_navbar","Sat Aug 23 16:21:19 UTC 2025","passed","Sat Aug 23 16:21:23 UTC 2025","TestNavbar","test_navbar","",""
"","5108","Checking chosen category on static pages","tests.test_chosen_category","Sat Aug 23 16:17:58 UTC 2025","passed","Sat Aug 23 16:18:03 UTC 2025","TestChosen","test_chosen_category","",""
"","4180","Checking chosen brand on static pages","tests.test_chosen_category","Sat Aug 23 16:17:32 UTC 2025","passed","Sat Aug 23 16:17:36 UTC 2025","TestChosen","test_chosen_category","",""
"","6965","Checking api testing page","tests.test_api_cases","Sat Aug 23 16:14:57 UTC 2025","failed","Sat Aug 23 16:15:03 UTC 2025","TestApiCases","test_api_cases","",""
"","4274","Checking navbar on static pages","tests.test_navbar","Sat Aug 23 16:21:41 UTC 2025","passed","Sat Aug 23 16:21:45 UTC 2025","TestNavbar","test_navbar","",""
"","2060","Checking chosen brand on static pages","tests.test_chosen_category","Sat Aug 23 16:18:48 UTC 2025","passed","Sat Aug 23 16:18:50 UTC 2025","TestChosen","test_chosen_category","",""
"","2372","Checking chosen category on static pages","tests.test_chosen_category","Sat Aug 23 16:16:56 UTC 2025","passed","Sat Aug 23 16:16:58 UTC 2025","TestChosen","test_chosen_category","",""
"","2736","Checking navbar on static pages","tests.test_navbar","Sat Aug 23 16:20:00 UTC 2025","passed","Sat Aug 23 16:20:03 UTC 2025","TestNavbar","test_navbar","",""
"","4577","Checking navbar on static pages","tests.test_navbar","Sat Aug 23 16:20:49 UTC 2025","passed","Sat Aug 23 16:20:54 UTC 2025","TestNavbar","test_navbar","",""
"","3952","Checking chosen category on static pages","tests.test_chosen_category","Sat Aug 23 16:18:15 UTC 2025","passed","Sat Aug 23 16:18:19 UTC 2025","TestChosen","test_chosen_category","",""
"","2014","Checking breadcrumb on static pages","tests.test_breadcrumb","Sat Aug 23 16:15:37 UTC 2025","passed","Sat Aug 23 16:15:39 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","1886","Checking lower panel on static pages","tests.test_lower_panel","Sat Aug 23 16:17:01 UTC 2025","passed","Sat Aug 23 16:17:03 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","2819","Checking lower panel on static pages","tests.test_lower_panel","Sat Aug 23 16:18:53 UTC 2025","passed","Sat Aug 23 16:18:56 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","1293","Checking navbar on static pages","tests.test_navbar","Sat Aug 23 16:21:08 UTC 2025","passed","Sat Aug 23 16:21:09 UTC 2025","TestNavbar","test_navbar","",""
"","3404","Checking lower panel on static pages","tests.test_lower_panel","Sat Aug 23 16:19:26 UTC 2025","passed","Sat Aug 23 16:19:29 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","5257","Checking breadcrumb on cart page","tests.test_breadcrumb","Sat Aug 23 16:15:29 UTC 2025","passed","Sat Aug 23 16:15:34 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","11423","Checking scroll up on cart","tests.test_scroll_up","Sat Aug 23 16:23:28 UTC 2025","passed","Sat Aug 23 16:23:39 UTC 2025","TestScrollUp > TestScrollUpRegression","test_scroll_up","",""
"","3188","Checking lower panel on static pages","tests.test_lower_panel","Sat Aug 23 16:19:06 UTC 2025","passed","Sat Aug 23 16:19:10 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","982","Checking breadcrumb on static pages","tests.test_breadcrumb","Sat Aug 23 16:16:50 UTC 2025","passed","Sat Aug 23 16:16:51 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","1909","Checking lower panel on static pages","tests.test_lower_panel","Sat Aug 23 16:17:22 UTC 2025","passed","Sat Aug 23 16:17:23 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","1520","Checking breadcrumb on static pages","tests.test_breadcrumb","Sat Aug 23 16:15:51 UTC 2025","passed","Sat Aug 23 16:15:53 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","3595","Checking lower panel on static pages","tests.test_lower_panel","Sat Aug 23 16:20:19 UTC 2025","passed","Sat Aug 23 16:20:22 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","4001","Checking chosen brand on static pages","tests.test_chosen_category","Sat Aug 23 16:19:04 UTC 2025","passed","Sat Aug 23 16:19:08 UTC 2025","TestChosen","test_chosen_category","",""
"","3452","Checking chosen brand on static pages","tests.test_chosen_category","Sat Aug 23 16:18:50 UTC 2025","passed","Sat Aug 23 16:18:53 UTC 2025","TestChosen","test_chosen_category","",""
"","870","Checking scroll up on static pages","tests.test_scroll_up","Sat Aug 23 16:22:06 UTC 2025","passed","Sat Aug 23 16:22:07 UTC 2025","TestScrollUp","test_scroll_up","",""
"","4068","Checking chosen brand on static pages","tests.test_chosen_category","Sat Aug 23 16:18:04 UTC 2025","passed","Sat Aug 23 16:18:08 UTC 2025","TestChosen","test_chosen_category","",""
"","1861","Checking chosen brand on static pages","tests.test_chosen_category","Sat Aug 23 16:19:04 UTC 2025","passed","Sat Aug 23 16:19:06 UTC 2025","TestChosen","test_chosen_category","",""
"","4174","Checking navbar on static pages","tests.test_navbar","Sat Aug 23 16:21:04 UTC 2025","passed","Sat Aug 23 16:21:08 UTC 2025","TestNavbar","test_navbar","",""
"","608","Checking breadcrumb on static pages","tests.test_breadcrumb","Sat Aug 23 16:15:01 UTC 2025","passed","Sat Aug 23 16:15:01 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","3246","Checking scroll up on static pages","tests.test_scroll_up","Sat Aug 23 16:22:21 UTC 2025","passed","Sat Aug 23 16:22:24 UTC 2025","TestScrollUp","test_scroll_up","",""
"","4156","Checking scroll up on static pages","tests.test_scroll_up","Sat Aug 23 16:22:37 UTC 2025","passed","Sat Aug 23 16:22:41 UTC 2025","TestScrollUp","test_scroll_up","",""
"","3992","Checking lower panel on static pages","tests.test_lower_panel","Sat Aug 23 16:19:39 UTC 2025","passed","Sat Aug 23 16:19:43 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","15233","Checking navbar panel on signup page","tests.test_navbar","Sat Aug 23 16:21:18 UTC 2025","passed","Sat Aug 23 16:21:34 UTC 2025","TestNavbar > TestNavbarRegression","test_navbar","",""
"","1573","Checking scroll up on static pages","tests.test_scroll_up","Sat Aug 23 16:23:08 UTC 2025","passed","Sat Aug 23 16:23:09 UTC 2025","TestScrollUp","test_scroll_up","",""
"","2202","Checking navbar on static pages","tests.test_navbar","Sat Aug 23 16:20:49 UTC 2025","passed","Sat Aug 23 16:20:51 UTC 2025","TestNavbar","test_navbar","",""
"","3319","Checking lower panel on static pages","tests.test_lower_panel","Sat Aug 23 16:18:19 UTC 2025","passed","Sat Aug 23 16:18:22 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","3804","Checking scroll up on static pages","tests.test_scroll_up","Sat Aug 23 16:22:29 UTC 2025","passed","Sat Aug 23 16:22:33 UTC 2025","TestScrollUp","test_scroll_up","",""
"","4156","Checking navbar on static pages","tests.test_navbar","Sat Aug 23 16:20:57 UTC 2025","passed","Sat Aug 23 16:21:01 UTC 2025","TestNavbar","test_navbar","",""
"","2941","Checking navbar on static pages","tests.test_navbar","Sat Aug 23 16:21:04 UTC 2025","passed","Sat Aug 23 16:21:07 UTC 2025","TestNavbar","test_navbar","",""
"","1936","Checking navbar on static pages","tests.test_navbar","Sat Aug 23 16:21:02 UTC 2025","passed","Sat Aug 23 16:21:04 UTC 2025","TestNavbar","test_navbar","",""
"","5229","Checking chosen category on static pages","tests.test_chosen_category","Sat Aug 23 16:17:21 UTC 2025","passed","Sat Aug 23 16:17:26 UTC 2025","TestChosen","test_chosen_category","",""
"","4965","Checking chosen category on static pages","tests.test_chosen_category","Sat Aug 23 16:17:49 UTC 2025","passed","Sat Aug 23 16:17:54 UTC 2025","TestChosen","test_chosen_category","",""
"","1309","Checking breadcrumb on static pages","tests.test_breadcrumb","Sat Aug 23 16:14:57 UTC 2025","passed","Sat Aug 23 16:14:58 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","2229","Checking scroll up on static pages","tests.test_scroll_up","Sat Aug 23 16:22:59 UTC 2025","passed","Sat Aug 23 16:23:01 UTC 2025","TestScrollUp","test_scroll_up","",""
"","21347","Checking navbar on cart","tests.test_navbar","Sat Aug 23 16:22:04 UTC 2025","passed","Sat Aug 23 16:22:25 UTC 2025","TestNavbar > TestNavbarRegression","test_navbar","",""
"","4140","Checking chosen category on static pages","tests.test_chosen_category","Sat Aug 23 16:16:55 UTC 2025","passed","Sat Aug 23 16:16:59 UTC 2025","TestChosen","test_chosen_category","",""
"","2158","Checking chosen brand on static pages","tests.test_chosen_category","Sat Aug 23 16:16:56 UTC 2025","passed","Sat Aug 23 16:16:58 UTC 2025","TestChosen","test_chosen_category","",""
"","3718","Checking navbar on static pages","tests.test_navbar","Sat Aug 23 16:21:20 UTC 2025","passed","Sat Aug 23 16:21:23 UTC 2025","TestNavbar","test_navbar","",""
"","3669","Checking chosen brand on static pages","tests.test_chosen_category","Sat Aug 23 16:18:42 UTC 2025","passed","Sat Aug 23 16:18:46 UTC 2025","TestChosen","test_chosen_category","",""
"","1224","Checking breadcrumb on static pages","tests.test_breadcrumb","Sat Aug 23 16:15:17 UTC 2025","passed","Sat Aug 23 16:15:18 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","2748","Checking brands on static pages","tests.test_brands","Sat Aug 23 16:16:12 UTC 2025","passed","Sat Aug 23 16:16:15 UTC 2025","","test_brands","",""
"","1595","Checking chosen brand on static pages","tests.test_chosen_category","Sat Aug 23 16:19:10 UTC 2025","passed","Sat Aug 23 16:19:11 UTC 2025","TestChosen","test_chosen_category","",""
"","3565","Checking scroll up on static pages","tests.test_scroll_up","Sat Aug 23 16:22:52 UTC 2025","passed","Sat Aug 23 16:22:56 UTC 2025","TestScrollUp","test_scroll_up","",""
"","3457","Checking scroll up on static pages","tests.test_scroll_up","Sat Aug 23 16:22:45 UTC 2025","passed","Sat Aug 23 16:22:49 UTC 2025","TestScrollUp","test_scroll_up","",""
"","1480","Checking lower panel on static pages","tests.test_lower_panel","Sat Aug 23 16:19:44 UTC 2025","passed","Sat Aug 23 16:19:45 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","12150","Checking signup function","tests.test_authentication","Sat Aug 23 16:15:44 UTC 2025","passed","Sat Aug 23 16:15:56 UTC 2025","TestAuthentication","test_authentication","",""
"","5528","Checking login function","tests.test_authentication","Sat Aug 23 16:16:05 UTC 2025","passed","Sat Aug 23 16:16:10 UTC 2025","TestAuthentication","test_authentication","",""
"","2943","Checking lower panel on static pages","tests.test_lower_panel","Sat Aug 23 16:19:33 UTC 2025","passed","Sat Aug 23 16:19:36 UTC 2025","TestLowerPanel","test_lower_panel","",""
